Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Payment_Method
ORD108695,02/10/2025,CUST11947,Keyboard,Accessories,East,6,"₹2,039.00",0.0,12233.977598642254,10746.18686960511,Net Banking
ORD108696,15/06/2025,CUST11566,Mouse,Accessories,West,5,₹793.99,0.05,3771.4509615223133,3354.347390764753,UPI
ORD108697,14/01/2025,CUST10968,Headphones,Electronics,,7,"₹2,530.50",0.0,17713.484236352717,15238.619785084347,Debit Card
ORD108698,19/11/2024,CUST12397,Headphones,Electronics,North,2,"₹2,343.13",0.0,4686.265690034595,2940.189497749889,Credit Card
ORD108699,30/08/2025,CUST10369,Tablet,Electronics,South,3,"₹24,091.92",0.05,68661.96264887246,52718.01287218609,Debit Card
ORD108700,10/02/2025,CUST10006,Monitor,Electronics,East,1,"₹10,423.30",0.1,9380.96602765558,8498.623666455958,Credit Card
ORD108701,13/05/2024,CUST10871,Headphones,Electronics,South,1,"₹2,256.85",0.15,1918.3247006259444,1452.6996650041574,Cash
ORD108702,30/12/2025,CUST11348,Headphones,Electronics,East,7,"₹2,704.02",0.15,16088.927456796544,15432.307585154917,Credit Card
ORD108703,19/02/2024,CUST12017,Monitor,Electronics,East,4,"₹11,476.71",,45906.83501463464,31937.397334125002,Debit Card
ORD108704,22/05/2025,CUST11476,Headphones,Electronics,North,5,"₹2,636.35",,13181.750423036927,11183.651175704434,Debit Card
ORD108705,23/04/2025,CUST11269,Keyboard,Accessories,West,2,"₹2,069.19",0.0,4138.386131923091,2966.92779214702,Cash
ORD108706,03/03/2025,CUST10759,Tablet,Electronics,North,1,"₹21,735.00",0.0,21735.00408024655,14564.080737041417,UPI
ORD108707,07/02/2024,CUST10031,Mouse,Accessories,East,7,₹908.91,0.1,5726.1061928661875,5450.756947163254,Net Banking
ORD108708,25/12/2024,CUST10975,Smartphone,Electronics,West,5,"₹34,277.95",0.1,154250.7865600572,137040.1281987721,Debit Card
ORD108709,13/10/2025,CUST11557,Monitor,Electronics,North,5 units,"₹12,887.02",0.1,57991.57451950293,47013.913377972,UPI
ORD108710,23/06/2024,CUST12049,Keyboard,Accessories,South,4,"₹1,636.25",0.1,5890.49560308946,5688.177252672607,UPI
ORD108711,19/05/2025,CUST10437,Mouse,Accessories,South,3,₹982.16,,2946.4831748160536,2264.8683969601384,Debit Card
ORD108712,18/09/2025,CUST10652,Tablet,Electronics,South,3,"₹22,104.67",0.1,59682.59689609196,50688.569381686255,Cash
ORD108713,26/11/2025,CUST10269,Monitor,Electronics,West,6,"₹13,034.53",,78207.17931785995,54834.482943711206,Net Banking
ORD108714,11/01/2025,CUST11762,Headphones,Electronics,North,2,"₹2,573.91",,5147.828787308051,4291.849417428472,Credit Card
ORD108715,17/08/2024,CUST10760,Mouse,Accessories,West,3,₹826.38,0.05,2355.1815529694004,1893.7617720243602,Net Banking
ORD108716,25/05/2025,CUST12202,Smartphone,Electronics,North,3,"₹32,829.96",0.0,98489.86864425405,76237.20373206392,Net Banking
ORD108717,20/12/2024,CUST11925,,Accessories,West,4,₹765.55,0.05,2909.0792236070765,2640.0323915125587,Cash
ORD108718,02/04/2025,CUST12371,Printer,Office Equipment,West,7,"₹10,047.68",0.05,66817.08260656698,47516.027160662874,Cash
ORD108719,25/06/2025,CUST10125,Mouse,Accessories,,7,₹986.02,0.2,5521.737149299477,5669.825293447859,Cash
ORD108720,02/06/2025,CUST12155,Monitor,Electronics,West,4,"₹13,692.50",,54770.01588152401,45295.61722538756,Debit Card
ORD108721,26/06/2024,CUST10518,Tablet,Electronics,North,2,"₹18,934.55",0.0,37869.09817735504,23393.54986692326,Cash
ORD108722,05/07/2025,CUST11461,Keyboard,Accessories,North,7,"₹1,766.32",0.0,12364.258420891923,9919.271357963255,UPI
ORD108723,30/01/2025,CUST10506,Keyboard,Accessories,North,3,"₹1,621.33",0.2,3891.1944789386575,4049.306934747663,UPI
ORD108724,10/11/2025,CUST11591,Tablet,Electronics,South,3,"₹21,168.33",0.1,57154.49352801399,47640.3313766142,Net Banking
ORD108725,26/04/2025,CUST12056,Smartphone,Electronics,South,7,"₹28,738.12",0.15,170991.82999639396,126962.68487192306,Debit Card
ORD108726,13/10/2025,CUST11131,Tablet,Electronics,North,2,"₹22,643.90",0.05,43023.415722126105,28173.54410266699,Credit Card
ORD108727,15/12/2025,CUST10625,Mouse,Accessories,North,4,₹883.11,0.0,3532.4243932844133,2142.749257106236,Credit Card
ORD108728,27/12/2025,CUST11215,Keyboard,Accessories,West,7,"₹2,051.41",0.05,13641.873409874072,10087.95488210161,UPI
ORD108729,27/06/2025,CUST11448,Laptop,Electronics,East,3,"₹60,666.59",0.0,181999.76559516514,140856.93422318905,Credit Card
ORD108730,12/03/2025,CUST11872,Tablet,Electronics,West,5,"₹21,463.75",0.05,101952.826912539,81523.02992094336,Net Banking
ORD108731,27/03/2024,CUST10315,Smartphone,Electronics,South,1,"₹31,805.89",0.0,31805.893202889165,23623.421458149365,Credit Card
ORD108732,08/10/2024,CUST10117,Printer,Office Equipment,West,7,"₹8,396.67",0.1,52899.00239901078,42132.90402006756,Cash
ORD108733,13/12/2024,CUST11977,Tablet,Electronics,North,3,"₹23,477.15",0.15,59866.74071770469,55686.17803503069,Debit Card
ORD108734,23/07/2025,CUST10272,Headphones,Electronics,West,5,"₹2,656.53",0.0,13282.671849002847,11254.508073561701,Cash
ORD108735,05/03/2025,,Monitor,Electronics,North,4,"₹12,764.06",0.2,40844.984322215794,42448.94076387937,Credit Card
ORD108736,16/11/2024,CUST12234,Laptop,Electronics,East,4,"₹68,413.99",0.0,273655.9612058617,218982.5385904197,Net Banking
ORD108737,17/04/2024,CUST11152,Monitor,Electronics,West,3,"₹13,142.86",0.15,33514.28605942272,26884.43804155248,Credit Card
ORD108738,06/06/2025,CUST10234,Laptop,Electronics,North,1,"₹74,651.17",0.0,74651.168083325,64448.32345288346,Debit Card
ORD108739,11/11/2024,CUST10829,Printer,Office Equipment,West,2,"₹7,799.41",0.2,12479.05348674949,13120.826759594878,UPI
ORD108740,27/01/2024,CUST12160,Mouse,Accessories,East,3,₹899.23,0.0,2697.68877991935,2334.5171615009353,Cash
ORD108741,26/07/2024,CUST11643,Smartphone,Electronics,South,3,"₹32,817.73",0.05,93530.52585500227,76137.37463870013,Debit Card
ORD108742,04/10/2025,CUST11924,Tablet,Electronics,West,2,"₹18,700.31",,37400.62316974572,25927.353064418672,Credit Card
ORD108743,27/03/2024,CUST10646,Laptop,Electronics,West,5,"₹65,880.49",0.0,329402.4413392014,239344.95641134778,Net Banking
ORD108744,23/10/2024,CUST12054,Keyboard,Accessories,West,6,"₹1,886.29",0.15,9620.084285774981,7828.060178125386,Net Banking
ORD108745,08/01/2025,CUST10001,Laptop,Electronics,West,7,"₹58,988.98",0.15,350984.44369959837,288327.81645682966,Cash
ORD108746,02/03/2024,CUST10429,Laptop,Electronics,West,7,"₹63,066.00",0.05,419388.89876772865,317482.1367853367,Debit Card
ORD108747,30/04/2024,CUST11313,Smartphone,Electronics,West,5,"₹32,605.06",0.0,163025.30370999337,140495.41704083444,Net Banking
ORD108748,17/11/2025,CUST12187,Headphones,Electronics,North,3,"₹2,175.01",0.2,5220.02889786893,4823.905227007199,Credit Card
ORD108749,07/03/2025,CUST12437,Mouse,Accessories,South,5,₹801.41,,4007.070089730382,2857.9403138512334,Credit Card
ORD108750,02/06/2024,CUST10999,Printer,Office Equipment,South,1,"₹9,858.79",0.0,9858.787573436945,7680.2364731532,Cash
ORD108751,03/05/2024,CUST12077,Tablet,Electronics,North,6,"₹24,040.76",0.2,115395.63037792669,98111.73242984149,Debit Card
ORD108752,06/11/2024,CUST10630,Mouse,Accessories,South,4,₹924.41,0.2,2958.1085062661414,2227.6989453919036,Cash
ORD108753,12/06/2025,CUST12482,Keyboard,Accessories, west,2,"₹1,754.74",0.1,3158.53342595621,2822.9231240688073,Cash
ORD108754,17/06/2025,CUST10278,Headphones,Electronics,East,3,"₹2,204.24",0.15,5620.80896246039,4583.186714712046,Credit Card
ORD108755,22/05/2024,CUST11111,Headphones,Electronics,North,3,"₹2,733.58",0.0,8200.733911154592,5465.751037082892,Cash
ORD108756,13/06/2025,CUST10010,Printer,Office Equipment,East,3,"₹8,302.71",0.1,22417.323682713177,18676.310735401345,UPI
ORD108757,16/10/2025,CUST11419,Keyboard,Accessories,South,1,"₹2,023.12",,2023.1230630929126,1305.1322359346439,Debit Card
ORD108758,14/06/2024,CUST11102,Keyboard,Accessories,North,1,"₹1,948.95",0.15,1656.6096354216395,1321.0627475411634,UPI
ORD108759,20/01/2024,CUST11994,Laptop,Electronics,North,3,"₹56,828.25",0.05,161960.5091880037,126745.82193744394,Net Banking
ORD108760,01/12/2025,CUST11577,Monitor,Electronics,North,3,"₹12,487.78",0.1,33716.992980279545,32699.076027173724,Credit Card
ORD108761,16/01/2025,CUST10843,Mouse,Accessories,North,7,"₹1,013.57",0.0,7094.983146171056,4741.560959206622,UPI
ORD108762,20/07/2025,CUST12372,Monitor,Electronics,East,2,"₹13,365.01",0.0,26730.01105325047,19533.488133792434,Cash
ORD108763,21/08/2024,CUST10282,Keyboard,Accessories,South,3,"₹1,861.21",0.0,5583.631664329628,4175.688852336242,Net Banking
ORD108764,06/08/2024,CUST10173,Tablet,Electronics,West,7,"₹19,834.93",0.0,138844.506438142,111022.0628692033,UPI
ORD108765,13/06/2024,CUST10422,Laptop,Electronics,South,7,"₹68,514.72",0.1,431642.70799509075,357860.8646898579,UPI
ORD108766,07/06/2024,CUST11424,Printer,Office Equipment,North,1,"₹9,448.58",0.05,8976.154379256765,7609.4426790071775,Credit Card
ORD108767,10/12/2024,CUST12406,Tablet,Electronics,North,1,"₹22,585.65",0.15,19197.801769175672,19016.638877341804,UPI
ORD108768,18/03/2024,CUST10391,Monitor,Electronics,North,1,"₹11,156.67",0.2,8925.339417054003,7577.388031842446,Net Banking
ORD108769,06/09/2025,CUST11975,Tablet,Electronics,East,4,"₹24,641.96",0.1,88711.05250996078,82204.10482696457,Debit Card
ORD108770,08/01/2025,CUST11894,Laptop,Electronics,East,5,"₹65,050.25",0.0,325251.248005086,219077.6484203129,UPI
ORD108771,30/10/2025,CUST10722,Headphones,Electronics,West,3,"₹2,347.84",,7043.509255408372,5822.290458356919,Credit Card
ORD108772,01/01/2025,CUST10380,Laptop,Electronics,North,1,"₹60,226.83",0.0,60226.830441911785,46872.326026851035,Debit Card
ORD108773,09/08/2024,CUST11952,Mouse,Accessories,North,2,₹840.87,0.1,1513.5746656985398,1276.7667643656948,Credit Card
ORD108774,10/01/2025,CUST11994,Tablet,Electronics,East,5,"₹21,743.22",0.0,108716.10677655246,79352.0031926415,Net Banking
ORD108775,22/04/2024,CUST11762,Keyboard,Accessories,East,3,"₹1,654.66",,4963.9794241993295,3736.4819891635043,Debit Card
ORD108776,24/08/2025,,Mouse,Accessories,South,1,₹904.70,0.05,859.4668359587822,602.2439137952348,Net Banking
ORD108777,09/06/2025,CUST11173,Smartphone,Electronics,North,5,"₹27,228.21",,136141.05704562063,100670.66932783116,Net Banking
ORD108778,17/04/2024,CUST10938,Printer,Office Equipment,South,5,"₹8,381.57",,41907.85122684404,32285.043139828602,Credit Card
ORD108779,28/02/2025,CUST10056,Smartphone,Electronics,East,4,"₹26,576.99",,106307.95633565003,75142.56307063247,Debit Card
ORD108780,27/01/2025,CUST11279,Keyboard,Accessories,South,7,"₹1,722.99",0.15,10251.809042085648,8526.060064119058,UPI
ORD108781,26/05/2024,CUST11819,Mouse,Accessories,North,6,₹874.61,0.15,4460.520237156805,3659.0837597559803,Net Banking
ORD108782,30/03/2024,CUST10473,Tablet,Electronics,North,1,"₹21,364.54",,21364.536138458814,17711.467943270283,Net Banking
ORD108783,09/07/2025,CUST10726,Printer,Office Equipment,West,7,"₹9,607.20",0.0,67250.37373731087,47589.30621493798,Net Banking
ORD108784,11/07/2024,CUST11422,Keyboard,Accessories,South,1,"₹1,791.02",0.2,1432.8120272680505,1365.6335369978244,UPI
ORD108785,13/01/2025,CUST10678,Keyboard,Accessories,North,4,"₹1,904.22",0.0,7616.891461661996,6643.600460791426,UPI
ORD108786,29/06/2024,CUST12200,Monitor,Electronics,South,7,"₹10,319.30",0.05,68623.37400526159,43949.762629227254,Credit Card
ORD108787,22/04/2025,CUST11315,Keyboard,Accessories,North,7,"₹1,765.76",0.05,11742.289836054968,8177.242188990607,UPI
ORD108788,05/02/2024,CUST11044,Mouse,Accessories,North,1,₹789.25,,789.2454052006325,678.0116779268054,Credit Card
ORD108789,19/09/2024,CUST10664,Mouse,Accessories,East,1,₹889.77,0.05,845.2791641217692,712.4168798271794,Net Banking
ORD108790,03/02/2025,CUST12272,Keyboard,Accessories,East,2,"₹1,862.21",0.1,3351.973923829039,2627.234011234535,Debit Card
ORD108791,16/11/2024,CUST11791,Monitor,Electronics,East,2,"₹13,068.26",0.1,23522.87119829357,16338.867496910736,UPI
ORD108792,23/03/2025,CUST11436,Smartphone,Electronics,West,2,"₹30,451.97",0.15,51768.35242652058,45306.544849726546,Debit Card
ORD108793,11/05/2024,CUST10729,Laptop,Electronics,South,3,"₹62,650.29",0.0,187950.88299303755,154022.6762324818,Net Banking
ORD108794,18/11/2024,CUST10296,Monitor,Electronics,East,3,"₹11,152.06",0.1,30110.574870390745,24035.23702584933,Cash
ORD108795,06/07/2025,CUST12016,Monitor,Electronics,North,5,"₹13,646.79",0.1,61410.573736664126,57065.06828269554,Cash
ORD108796,31/08/2024,CUST10118,Keyboard,Accessories,East,6,"₹1,637.07",,9822.444914983062,6692.3917926098275,Net Banking
ORD108797,24/04/2024,CUST11093,Printer,Office Equipment,East,4,"₹7,764.52",,31058.096672738433,22940.90820642912,Debit Card
ORD108798,10/09/2025,CUST11433,Mouse,Accessories,South,3,₹798.99,0.0,2396.9623078085424,1498.7041364399743,Net Banking
ORD108799,22/07/2025,CUST11291,Tablet,Electronics,West,4,"₹25,283.53",0.0,101134.13462119104,75563.35946181929,Cash
ORD108800,11/05/2025,CUST11725,Keyboard,Accessories,West,5,"₹2,019.30",0.15,8582.04546830735,8492.142744981797,Credit Card
ORD108801,05/08/2025,CUST10087,Printer,Office Equipment,East,7,"₹8,514.70",0.1,53642.58641071386,38301.799804001355,Credit Card
ORD108802,22/07/2025,CUST10567,Printer,Office Equipment,North,7,"₹7,660.39",0.15,45579.33703049248,41325.916425066534,Cash
ORD108803,29/06/2025,CUST10050,Smartphone,Electronics,North,2,"₹32,404.85",0.2,51847.766786893124,44588.586027202364,UPI
ORD108804,06/01/2025,CUST10626,Mouse,Accessories,East,7,₹846.14,0.0,5923.013526296216,4139.927428652025,Net Banking
ORD108805,15/01/2024,CUST10529,,Accessories,West,6,"₹1,541.96",0.2,7401.411071827567,5573.29071806303,Credit Card
ORD108806,11/03/2025,CUST12151,Printer,Office Equipment,North,1,"₹8,882.83",0.05,8438.690773822082,6655.352980884593,Cash
ORD108807,18/07/2024,CUST10869,Keyboard,Accessories,East,4,"₹1,759.04",,7036.176864510987,6162.931816404954,UPI
ORD108808,18/07/2025,CUST11413,Laptop,Electronics,East,2,"₹62,304.29",0.05,118378.15554906332,79889.27213412826,Credit Card
ORD108809,07/12/2024,CUST10440,Smartphone,Electronics,East,4,"₹31,380.31",0.2,100416.98105641709,83545.82507882646,Net Banking
ORD108810,22/10/2025,CUST11935,Smartphone,Electronics,North,1,"₹32,034.13",0.0,32034.12914425905,21250.2916782439,Credit Card
ORD108811,10/03/2025,CUST11255,Smartphone,Electronics,North,3,"₹30,532.65",0.1,82438.1656535692,69375.9978569559,Credit Card
ORD108812,05/02/2025,CUST12229,Laptop,Electronics,South,5,"₹55,522.74",0.0,277613.71041394025,181330.13506494835,Net Banking
ORD108813,02/11/2025,CUST11503,,Electronics,South,3,"₹18,847.95",0.15,48062.26104542396,48993.15673366183,Debit Card
ORD108814,12/12/2024,CUST11978,Monitor,Electronics,East,1,"₹13,374.28",,13374.277570801107,10632.157727573158,Net Banking
ORD108815,01/10/2024,CUST12008,Mouse,Accessories,South,3,₹815.34,0.2,1956.814836884762,1895.8672127945492,UPI
ORD108816,28/09/2024,CUST10196,Printer,Office Equipment,East,4,"₹8,724.77",0.15,29664.230928554975,20978.273021092096,UPI
ORD108817,30/09/2025,CUST11284,Mouse,Accessories,East,6,₹792.95,0.0,4757.71420836663,3481.518332466504,Debit Card
ORD108818,06/07/2025,CUST10906,Monitor,Electronics,West,1,"₹11,025.48",,11025.483510230435,9114.126013637588,Credit Card
ORD108819,29/04/2024,CUST10918,Headphones,Electronics,South,4,"₹2,489.02",0.05,9458.257927427387,7386.982123506889,Credit Card
ORD108820,25/12/2024,CUST10993,Tablet,Electronics,South,2,"₹20,254.61",0.1,36458.29323262627,32679.512432270283,Credit Card
ORD108821,28/09/2024,CUST12309,Keyboard,Accessories,East,2,"₹1,885.90",0.05,3583.2188001500626,2983.411208268143,Credit Card
ORD108822,17/04/2025,CUST12437,Tablet,Electronics,East,1,"₹21,124.24",0.2,16899.388364445855,18172.145424116392,Net Banking
ORD108823,08/02/2024,CUST11089,Laptop,Electronics,North,,"₹70,625.10",0.05,402563.0811231537,297752.84748854017,Debit Card
ORD108824,05/06/2025,CUST12487,Smartphone,Electronics,South,7,"₹30,917.55",0.05,205601.73457655872,179869.64328089394,Net Banking
ORD108825,26/06/2025,CUST10702,Smartphone,Electronics,West,5,"₹27,785.69",0.0,138928.42756218195,93487.81012273817,Debit Card
ORD108826,14/06/2024,CUST11840,Mouse,Accessories,North,3,₹983.26,0.1,2654.8111822565265,2230.3626590697813,UPI
ORD108827,19/04/2024,CUST10189,Keyboard,Accessories,North,7,"₹2,033.33",0.05,13521.624669396644,11002.678572995712,UPI
ORD108828,03/04/2025,CUST10395,Headphones,Electronics,East,4,"₹2,215.03",,8860.13289704829,6414.390781436054,Net Banking
ORD108829,06/07/2024,CUST10461,Headphones,Electronics,West,4,"₹2,627.25",0.15,8932.641873895185,6606.606439405924,Net Banking
ORD108830,18/11/2025,CUST11428,Keyboard,Accessories,West,5,"₹1,870.63",,9353.147822769512,6749.01350516024,Credit Card
ORD108831,19/07/2025,CUST11727,Printer,Office Equipment,East,5,"₹9,458.22",0.05,44926.565821899254,30983.059975785894,UPI
ORD108832,28/11/2025,CUST10080,Printer,Office Equipment,South,4,"₹7,734.20",0.15,26296.285189558894,22783.347761525652,Net Banking
ORD108833,25/01/2025,CUST10496,Monitor,Electronics,West,4,"₹10,301.25",0.1,37084.51116365558,24960.95248734995,Credit Card
ORD108834,16/11/2025,CUST12209,Mouse,Accessories,South,3,₹844.60,,2533.7973150469234,1863.2442382914373,Net Banking
ORD108835,11/01/2024,CUST10912,Laptop,Electronics,South,5,"₹56,814.54",0.05,269869.0886279537,200456.508153118,Debit Card
ORD108836,30/07/2024,CUST11793,Printer,Office Equipment,South,5,"₹8,638.41",0.05,41032.45006214242,26078.603068624358,Cash
ORD108837,02/01/2024,CUST10068,Laptop,Electronics, SOUTH ,4,"₹72,262.20",0.05,274596.37393144285,223831.44437116134,Debit Card
ORD108838,09/05/2025,CUST11082,Headphones,Electronics,East,5,"₹2,390.83",0.1,10758.722449093588,8220.154083674832,UPI
ORD108839,07/01/2025,CUST10945,Mouse,Accessories,West,1,₹871.07,0.2,696.8547895123043,664.6815938175738,UPI
ORD108840,29/07/2024,CUST11977,Printer,Office Equipment,East,3,"₹8,372.31",0.0,25116.92847721936,21300.58955500492,Debit Card
ORD108841,10/08/2024,CUST11620,Smartphone,Electronics,West,7,"₹29,294.43",0.15,174301.85191139526,172668.4841463705,Cash
ORD108842,14/04/2025,CUST10176,Mouse,Accessories,South,6,₹980.33,0.05,5587.871170065976,4358.536481013982,Credit Card
ORD108843,11/05/2024,CUST10548,Smartphone,Electronics,East,6,"₹32,978.02",0.0,197868.13205903833,144830.1069796898,Credit Card
ORD108844,10/01/2025,CUST11387,Laptop,Electronics,East,7,"₹63,460.65",,444224.5489590254,332869.0494819015,Cash
ORD108845,23/03/2025,CUST10009,Monitor,Electronics,South,5,"₹11,628.70",0.15,49421.9665980165,41240.60531480912,UPI
ORD108846,24/06/2024,CUST10286,Keyboard,Accessories,West,5,"₹1,635.34",,8176.676771907885,5581.619249310461,UPI
ORD108847,15/06/2024,CUST12083,Headphones,Electronics,East,4,"₹2,856.70",0.05,10855.464699492079,7360.434960245251,Debit Card
ORD108848,15/09/2024,CUST10051,Printer,Office Equipment,South,6,"₹8,489.69",0.15,43297.40552674842,43614.50674863241,Credit Card
ORD108849,08/03/2025,CUST11802,Keyboard,Accessories,East,5,"₹1,715.03",0.15,7288.864853271298,5293.086388933711,Cash
ORD108850,04/07/2024,CUST11373,Monitor,Electronics,North,4,"₹11,747.48",0.1,42290.93952568392,32734.689589856334,Debit Card
ORD108851,03/10/2024,CUST12481,Monitor,Electronics,West,1,"₹10,489.56",0.0,10489.560636696957,6782.584204539529,Debit Card
ORD108852,31/01/2025,CUST11471,Monitor,Electronics,North,6 units,"₹11,382.74",0.0,68296.41273946402,42135.44084047382,Net Banking
ORD108853,16/05/2024,CUST10338,,Electronics,,3,"₹73,396.40",0.0,220189.20520558988,142764.12681398066,Net Banking
ORD108854,19/02/2025,CUST11540,Keyboard,Accessories,West,3,"₹1,570.19",0.15,4003.9925564429823,3427.748870752272,Debit Card
ORD108855,10/04/2024,CUST11693,Tablet,Electronics,West,1,"₹20,287.20",0.15,17244.122287163413,15347.375207413605,Debit Card
ORD108856,14/04/2024,CUST10736,Monitor,Electronics,South,2,"₹10,983.90",0.1,19771.026485738425,18681.907402071134,Net Banking
ORD108857,21/06/2024,CUST10643,Monitor,Electronics,East,1,"₹11,046.25",0.0,11046.250300462116,8742.829039534854,Debit Card
ORD108858,28/07/2024,CUST11007,Printer,Office Equipment,North,1,"₹10,227.46",0.15,8693.343191118443,8433.051166831774,UPI
ORD108859,22/01/2024,CUST11255,Keyboard,Accessories,West,1,"₹1,912.62",0.0,1912.6199624232079,1443.8842270793796,Credit Card
ORD108860,03/12/2025,CUST10634,Headphones,Electronics,North,3,"₹2,814.84",0.2,6755.625138010415,5542.606657552282,Net Banking
ORD108861,12/08/2024,CUST11866,Laptop,Electronics,West,6,"₹71,973.41",0.05,410248.416564356,361864.77683833503,Credit Card
ORD108862,10/08/2025,CUST12130,Tablet,Electronics,East,7,"₹22,823.32",0.15,135798.7790684735,117084.80258306592,Debit Card
ORD108863,20/10/2025,CUST10420,Mouse,Accessories,South,2,₹916.15,0.0,1832.2966713834949,1495.0620864633556,Cash
ORD108864,07/08/2025,CUST11852,Mouse,Accessories,South,3,₹902.46,0.05,2572.0023754203844,1629.237075354595,Net Banking
ORD108865,29/08/2025,CUST11163,Headphones,Electronics,West,6,"₹2,642.15",0.1,14267.609168350578,11489.845186952276,UPI
ORD108866,14/03/2024,CUST10339,Smartphone,Electronics,South,5,"₹31,816.42",0.1,143173.9043748973,110544.0570944944,Net Banking
ORD108867,28/09/2024,CUST10672,Monitor,Electronics,East,7,"₹12,358.05",0.0,86506.32906870064,59102.567836288974,UPI
ORD108868,28/06/2025,CUST12300,Tablet,Electronics,North,3,"₹21,663.01",0.1,58490.13599992184,51273.54807458305,UPI
ORD108869,24/02/2025,CUST10387,Headphones,Electronics,East,2,"₹2,631.52",0.0,5263.045312450374,4372.917667873233,Credit Card
ORD108870,05/01/2024,CUST10118,Keyboard,Accessories,North,2,"₹1,614.61",,3229.218902442944,2718.7047981191595,Debit Card
ORD108871,18/02/2025,CUST11807,Printer,Office Equipment,North,,"₹9,139.14",0.05,43410.919522316544,37662.610584846014,Credit Card
ORD108872,10/08/2025,CUST11364,Smartphone,Electronics,East,1,"₹30,173.70",0.05,28665.013787080326,24961.666384116423,Debit Card
ORD108873,28/08/2025,CUST10646,Smartphone,Electronics,West,4,"₹30,312.07",0.1,109123.4654065502,101099.65968131159,UPI
ORD108874,07/10/2024,CUST11874,Smartphone,Electronics,North,3,"₹30,097.37",0.15,76748.28978942841,71709.8692605226,Net Banking
ORD108875,21/06/2024,CUST11323,Printer,Office Equipment,North,7,"₹9,675.71",0.0,67729.9774398404,55049.25976435438,Net Banking
ORD108876,13/08/2024,CUST10594,Keyboard,Accessories,north,7,"₹1,939.05",0.15,11537.324660890028,8984.518835573368,UPI
ORD108877,04/08/2024,CUST11731,Printer,Office Equipment,North,4,"₹8,539.87",,34159.49374759606,29651.447386346877,UPI
ORD108878,10/09/2024,CUST12117,Printer,Office Equipment,South,5,"₹8,597.03",0.05,40835.904940249326,31846.862190941694,Debit Card
ORD108879,08/08/2024,CUST11107,Monitor,Electronics,South,3,"₹10,259.35",0.0,30778.04923152907,20731.239774022382,Net Banking
ORD108880,29/11/2024,CUST11970,Laptop,Electronics,East,6,"₹57,459.27",0.0,344755.64369723416,250731.36600898154,Debit Card
ORD108881,30/01/2024,CUST10333,Headphones,Electronics,West,3,"₹2,321.74",,6965.23142209111,5784.724236717669,Net Banking
ORD108882,19/07/2024,CUST10157,Keyboard,Accessories,North,6,"₹1,943.48",0.0,11660.901496940558,9257.551561577437,UPI
ORD108883,17/08/2024,CUST10030,Monitor,Electronics,South,7,"₹13,072.40",0.0,91506.81153554734,58814.11099440311,Credit Card
ORD108884,21/04/2024,CUST10847,Laptop,Electronics,North,2 units,"₹60,086.30",,120172.59016582245,86863.29176687001,UPI
ORD108885,02/10/2025,CUST10955,Printer,Office Equipment,East,2,"₹9,998.34",0.2,15997.342725605571,16226.044780177464,Net Banking
ORD108886,08/05/2025,CUST12204,Headphones,Electronics,West,3,"₹2,406.77",0.1,6498.288387355203,5735.195958538907,Debit Card
ORD108887,27/10/2025,CUST12476,Keyboard,Accessories,West,6,"₹1,960.95",0.0,11765.688322354548,7683.941886975919,Cash
ORD108888,13/02/2025,CUST11590,Printer,Office Equipment,North,5,"₹8,910.51",0.1,40097.27327433397,35998.56812503664,Net Banking
ORD108889,21/03/2024,CUST12431,Keyboard,Accessories,East,2,"₹1,914.80",0.2,3063.686882417977,3021.3927654116924,Credit Card
ORD108890,22/10/2025,CUST12429,Mouse,Accessories,West,3,₹861.20,0.05,2454.4329069089504,1726.9521625057328,Net Banking
ORD108891,30/11/2024,CUST11120,Laptop,Electronics,West,5,"₹56,626.83",0.0,283134.1394924727,194264.42588398416,Cash
ORD108892,14/05/2025,CUST10664,Mouse,Accessories,North,7,₹833.59,,,4186.33600580417,Cash
ORD108893,05/10/2024,CUST11039,Tablet,Electronics,North,4,"₹23,300.79",0.15,79222.67898389467,73504.08566232445,UPI
ORD108894,26/12/2024,CUST10036,Printer,Office Equipment,South,1,"₹10,128.48",0.05,9622.059692848316,8775.353756504273,Cash
ORD108895,23/12/2024,CUST11615,Laptop,Electronics,North,1,"₹67,501.69",,67501.68549524595,59302.11779151111,Credit Card
ORD108896,26/07/2024,CUST12191,Smartphone,Electronics,South,1,"₹32,420.58",0.1,29178.523326772105,25709.142243438007,Net Banking
ORD108897,08/02/2025,CUST12081,Laptop,Electronics,North,1,"₹55,525.41",,55525.40647834085,39727.48555373582,Debit Card
ORD108898,19/06/2025,CUST10627,Printer,Office Equipment,West,3,"₹9,702.17",0.0,29106.51061675365,18021.81907139356,Credit Card
ORD108899,15/01/2024,CUST11445,Headphones,Electronics,West,2,"₹2,751.65",0.05,5228.140939573256,4215.732772339255,Cash
ORD108900,05/04/2024,CUST12214,Keyboard,Accessories,South,3,"₹1,752.83",0.15,4469.72077509951,3864.382416173176,Credit Card
ORD108901,06/09/2025,CUST11810,Monitor,Electronics,East,6,"₹11,978.01",0.05,68274.65037908271,56617.76427626076,Debit Card
ORD108902,19/02/2025,CUST10144,Mouse,Accessories,North,4,₹779.14,0.05,2960.7347844285755,2711.569596886722,Debit Card
